"","ID","List","Type","Pair.x","Word","Correct.x","Confidence.x","Tiredness","Enjoyment","Pair.y","Correct.y","Confidence.y","Select1","Select2","Select3"
"11948",3334102,1,"MP",32,"goler",1,8,8,8,32,0,6,FALSE,FALSE,FALSE
"11949",3334102,1,"MP",34,"lonay",0,8,7,8,34,0,5,FALSE,FALSE,FALSE
"11950",3334102,1,"MP",39,"bovy",0,8,8,8,39,0,8,FALSE,FALSE,FALSE
"11951",3334102,1,"MP",47,"vazan",1,8,8,8,47,0,5,FALSE,FALSE,FALSE
"11952",3334102,1,"MP",48,"cyche",1,8,8,8,48,0,4,FALSE,FALSE,FALSE
"11953",3334102,1,"MP",49,"rodder",1,9,8,8,49,1,7,FALSE,FALSE,FALSE
"11954",3334102,1,"MP",51,"forem",0,8,8,8,51,0,5,FALSE,FALSE,FALSE
"11955",3334102,1,"MP",53,"reebin",0,8,9,8,53,1,4,FALSE,FALSE,FALSE
"11956",3334102,1,"MP",55,"heco",0,8,8,8,55,0,5,FALSE,FALSE,FALSE
"11957",3334102,1,"MP",61,"raymive",0,8,8,8,61,0,5,FALSE,FALSE,FALSE
"11958",3334102,1,"MP",62,"ceakie",1,8,8,8,62,0,5,FALSE,FALSE,FALSE
"11959",3334102,1,"MP",64,"coctee",1,8,8,8,64,0,5,FALSE,FALSE,FALSE
"11960",3334102,1,"MP",67,"lopel",0,7,7,7,67,0,5,FALSE,FALSE,FALSE
"11961",3335884,1,"MM",2,"cavy",1,9,9,9,2,0,6,FALSE,FALSE,FALSE
"11962",3335884,1,"MM",3,"perste",1,9,9,9,3,0,6,FALSE,FALSE,FALSE
"11963",3335884,1,"MM",5,"muden",1,8,8,8,5,0,6,FALSE,FALSE,FALSE
"11964",3335884,1,"MM",9,"pidekin",1,9,9,9,9,0,5,FALSE,FALSE,FALSE
"11965",3335884,1,"MM",20,"bipin",1,2,9,2,20,0,5,FALSE,FALSE,FALSE
"11966",3335884,1,"MM",24,"fofry",1,8,8,8,24,0,5,FALSE,FALSE,FALSE
"11967",3335884,1,"MM",25,"ruter",1,5,9,5,25,0,5,FALSE,FALSE,FALSE
"11968",3335884,1,"MM",30,"fupon",0,9,9,8,30,0,5,FALSE,FALSE,FALSE
"11969",3335884,1,"MM",36,"tuyete",1,9,9,9,36,0,6,FALSE,FALSE,FALSE
"11970",3335884,1,"MM",37,"fucend",1,9,9,1,37,0,4,FALSE,FALSE,FALSE
"11971",3335884,1,"MM",41,"haddan",0,9,9,9,41,0,5,FALSE,FALSE,FALSE
"11972",3335884,1,"MM",43,"pendee",1,9,9,9,43,0,6,FALSE,FALSE,FALSE
"11973",3335884,1,"MM",45,"tanay",1,9,9,9,45,0,5,FALSE,FALSE,FALSE
"11974",3335884,1,"MM",46,"mumic",1,9,9,9,46,0,5,FALSE,FALSE,FALSE
"11975",3335884,1,"MM",50,"saper",1,9,9,9,50,0,6,FALSE,FALSE,FALSE
"11976",3335884,1,"MM",54,"meapon",1,9,9,9,54,0,5,FALSE,FALSE,FALSE
"11977",3335884,1,"MM",56,"counger",1,9,9,9,56,0,6,FALSE,FALSE,FALSE
"11978",3335884,1,"MM",59,"hapel",1,9,9,9,59,0,6,FALSE,FALSE,FALSE
"11979",3335884,1,"MM",63,"bemble",1,9,9,1,63,0,3,FALSE,FALSE,FALSE
"11980",3335884,1,"MM",65,"miggir",1,8,8,8,65,0,6,FALSE,FALSE,FALSE
"11981",3335884,1,"MP",1,"winpen",1,6,9,8,1,1,5,FALSE,FALSE,FALSE
"11982",3335884,1,"MP",4,"domine",1,9,9,9,4,1,6,FALSE,FALSE,FALSE
"11983",3335884,1,"MP",7,"mizar",1,9,9,9,7,1,6,FALSE,FALSE,FALSE
"11984",3335884,1,"MP",14,"oser",1,9,9,9,14,1,6,FALSE,FALSE,FALSE
"11985",3335884,1,"MP",19,"furets",1,9,9,8,19,1,6,FALSE,FALSE,FALSE
"11986",3335884,1,"MP",23,"peney",0,9,9,9,23,0,6,FALSE,FALSE,FALSE
"11987",3335884,1,"MP",27,"teson",1,7,9,3,27,0,6,FALSE,FALSE,FALSE
"11988",3335884,1,"MP",32,"goler",1,9,9,5,32,0,6,FALSE,FALSE,FALSE
"11989",3335884,1,"MP",34,"lonay",1,9,9,9,34,1,5,FALSE,FALSE,FALSE
"11990",3335884,1,"MP",39,"bovy",0,9,9,9,39,1,4,FALSE,FALSE,FALSE
"11991",3335884,1,"MP",47,"vazan",1,9,8,9,47,1,6,FALSE,FALSE,FALSE
"11992",3335884,1,"MP",48,"cyche",1,6,9,6,48,0,6,FALSE,FALSE,FALSE
"11993",3335884,1,"MP",49,"rodder",1,9,9,9,49,1,6,FALSE,FALSE,FALSE
"11994",3335884,1,"MP",51,"forem",1,9,9,9,51,1,6,FALSE,FALSE,FALSE
"11995",3335884,1,"MP",53,"reebin",0,9,9,9,53,1,5,FALSE,FALSE,FALSE
"11996",3335884,1,"MP",55,"heco",1,8,9,8,55,1,6,FALSE,FALSE,FALSE
"11997",3335884,1,"MP",61,"raymive",1,7,7,7,61,0,6,FALSE,FALSE,FALSE
"11998",3335884,1,"MP",62,"ceakie",1,9,9,9,62,1,6,FALSE,FALSE,FALSE
"11999",3335884,1,"MP",64,"coctee",1,9,9,9,64,0,5,FALSE,FALSE,FALSE
"12000",3335884,1,"MP",67,"lopel",1,9,9,9,67,0,5,FALSE,FALSE,FALSE
"12001",3336054,2,"MM",1,"winpen",1,5,5,5,1,0,5,FALSE,FALSE,FALSE
"12002",3336054,2,"MM",4,"domine",1,5,5,5,4,0,5,FALSE,FALSE,FALSE
"12003",3336054,2,"MM",7,"mizar",0,6,5,5,7,0,5,FALSE,FALSE,FALSE
"12004",3336054,2,"MM",14,"oser",1,6,6,6,14,0,5,FALSE,FALSE,FALSE
"12005",3336054,2,"MM",19,"furets",0,6,6,6,19,0,5,FALSE,FALSE,FALSE
"12006",3336054,2,"MM",23,"peney",1,6,6,5,23,0,5,FALSE,FALSE,FALSE
"12007",3336054,2,"MM",27,"teson",1,5,5,5,27,0,5,FALSE,FALSE,FALSE
"12008",3336054,2,"MM",32,"goler",0,6,5,5,32,0,5,FALSE,FALSE,FALSE
"12009",3336054,2,"MM",34,"lonay",1,6,6,6,34,0,5,FALSE,FALSE,FALSE
"12010",3336054,2,"MM",39,"bovy",1,6,5,5,39,0,5,FALSE,FALSE,FALSE
"12011",3336054,2,"MM",47,"vazan",1,6,6,6,47,0,5,FALSE,FALSE,FALSE
"12012",3336054,2,"MM",48,"cyche",1,5,5,6,48,0,5,FALSE,FALSE,FALSE
"12013",3336054,2,"MM",49,"rodder",1,6,5,5,49,0,5,FALSE,FALSE,FALSE
"12014",3336054,2,"MM",51,"forem",0,6,6,6,51,0,5,FALSE,FALSE,FALSE
"12015",3336054,2,"MM",53,"reebin",1,6,5,5,53,0,5,FALSE,FALSE,FALSE
"12016",3336054,2,"MM",55,"heco",1,6,5,6,55,0,5,FALSE,FALSE,FALSE
"12017",3336054,2,"MM",61,"raymive",1,6,5,5,61,0,5,FALSE,FALSE,FALSE
"12018",3336054,2,"MM",62,"ceakie",1,5,6,6,62,0,5,FALSE,FALSE,FALSE
"12019",3336054,2,"MM",64,"coctee",1,5,6,6,64,0,5,FALSE,FALSE,FALSE
"12020",3336054,2,"MM",67,"lopel",0,6,6,6,67,0,5,FALSE,FALSE,FALSE
"12021",3336054,2,"MP",2,"cavy",0,6,5,5,2,1,5,FALSE,FALSE,FALSE
"12022",3336054,2,"MP",3,"perste",1,5,5,5,3,1,5,FALSE,FALSE,FALSE
"12023",3336054,2,"MP",5,"muden",1,6,6,6,5,0,5,FALSE,FALSE,FALSE
"12024",3336054,2,"MP",9,"pidekin",1,6,6,6,9,1,5,FALSE,FALSE,FALSE
"12025",3336054,2,"MP",20,"bipin",1,6,6,6,20,1,5,FALSE,FALSE,FALSE
"12026",3336054,2,"MP",24,"fofry",1,6,6,6,24,1,5,FALSE,FALSE,FALSE
"12027",3336054,2,"MP",25,"ruter",1,6,6,6,25,1,5,FALSE,FALSE,FALSE
"12028",3336054,2,"MP",30,"fupon",1,6,6,6,30,1,5,FALSE,FALSE,FALSE
"12029",3336054,2,"MP",36,"tuyete",1,6,6,6,36,0,5,FALSE,FALSE,FALSE
"12030",3336054,2,"MP",37,"fucend",1,5,5,6,37,1,5,FALSE,FALSE,FALSE
"12031",3336054,2,"MP",41,"haddan",0,5,5,6,41,0,5,FALSE,FALSE,FALSE
"12032",3336054,2,"MP",43,"pendee",1,6,6,5,43,0,5,FALSE,FALSE,FALSE
"12033",3336054,2,"MP",45,"tanay",1,6,5,6,45,0,5,FALSE,FALSE,FALSE
"12034",3336054,2,"MP",46,"mumic",1,6,5,6,46,0,5,FALSE,FALSE,FALSE
"12035",3336054,2,"MP",50,"saper",1,6,5,5,50,1,5,FALSE,FALSE,FALSE
"12036",3336054,2,"MP",54,"meapon",1,6,5,6,54,0,5,FALSE,FALSE,FALSE
"12037",3336054,2,"MP",56,"counger",1,6,6,6,56,1,5,FALSE,FALSE,FALSE
"12038",3336054,2,"MP",59,"hapel",1,6,6,6,59,0,5,FALSE,FALSE,FALSE
"12039",3336054,2,"MP",63,"bemble",1,6,6,6,63,1,5,FALSE,FALSE,FALSE
"12040",3336054,2,"MP",65,"miggir",0,6,5,5,65,1,5,FALSE,FALSE,FALSE
"12041",3346467,1,"MM",2,"cavy",1,6,8,5,2,0,1,FALSE,FALSE,FALSE
"12042",3346467,1,"MM",3,"perste",1,9,6,7,3,1,1,FALSE,FALSE,FALSE
"12043",3346467,1,"MM",5,"muden",1,9,6,5,5,0,1,FALSE,FALSE,FALSE
"12044",3346467,1,"MM",9,"pidekin",1,7,9,5,9,0,1,FALSE,FALSE,FALSE
"12045",3346467,1,"MM",20,"bipin",1,7,9,5,20,0,1,FALSE,FALSE,FALSE
"12046",3346467,1,"MM",24,"fofry",1,5,5,5,24,0,1,FALSE,FALSE,FALSE
"12047",3346467,1,"MM",25,"ruter",1,7,8,2,25,0,1,FALSE,FALSE,FALSE
"12048",3346467,1,"MM",30,"fupon",1,5,8,6,30,0,1,FALSE,FALSE,FALSE
"12049",3346467,1,"MM",36,"tuyete",1,9,8,3,36,1,1,FALSE,FALSE,FALSE
"12050",3346467,1,"MM",37,"fucend",1,8,7,2,37,0,1,FALSE,FALSE,FALSE
"12051",3346467,1,"MM",41,"haddan",1,8,8,5,41,0,1,FALSE,FALSE,FALSE
"12052",3346467,1,"MM",43,"pendee",1,5,5,5,43,1,1,FALSE,FALSE,FALSE
"12053",3346467,1,"MM",45,"tanay",1,8,8,5,45,0,1,FALSE,FALSE,FALSE
"12054",3346467,1,"MM",46,"mumic",1,9,8,5,46,0,1,FALSE,FALSE,FALSE
"12055",3346467,1,"MM",50,"saper",1,7,5,5,50,0,1,FALSE,FALSE,FALSE
"12056",3346467,1,"MM",54,"meapon",1,7,9,5,54,0,1,FALSE,FALSE,FALSE
"12057",3346467,1,"MM",56,"counger",1,9,7,5,56,0,1,FALSE,FALSE,FALSE
"12058",3346467,1,"MM",59,"hapel",1,7,8,5,59,1,1,FALSE,FALSE,FALSE
"12059",3346467,1,"MM",63,"bemble",1,9,8,5,63,0,1,FALSE,FALSE,FALSE
"12060",3346467,1,"MM",65,"miggir",1,8,5,4,65,0,1,FALSE,FALSE,FALSE
"12061",3346467,1,"MP",1,"winpen",1,8,9,5,1,1,1,FALSE,FALSE,FALSE
"12062",3346467,1,"MP",4,"domine",1,5,8,6,4,0,5,FALSE,FALSE,FALSE
"12063",3346467,1,"MP",7,"mizar",1,8,7,5,7,0,1,FALSE,FALSE,FALSE
"12064",3346467,1,"MP",14,"oser",0,5,8,5,14,0,1,FALSE,FALSE,FALSE
"12065",3346467,1,"MP",19,"furets",1,5,5,5,19,1,1,FALSE,FALSE,FALSE
"12066",3346467,1,"MP",23,"peney",1,7,6,5,23,0,1,FALSE,FALSE,FALSE
"12067",3346467,1,"MP",27,"teson",1,8,7,5,27,1,1,FALSE,FALSE,FALSE
"12068",3346467,1,"MP",32,"goler",0,6,8,5,32,0,1,FALSE,FALSE,FALSE
"12069",3346467,1,"MP",34,"lonay",0,8,6,6,34,0,1,FALSE,FALSE,FALSE
"12070",3346467,1,"MP",39,"bovy",1,8,8,5,39,0,1,FALSE,FALSE,FALSE
"12071",3346467,1,"MP",47,"vazan",1,8,6,5,47,0,1,FALSE,FALSE,FALSE
"12072",3346467,1,"MP",48,"cyche",1,5,3,3,48,1,1,FALSE,FALSE,FALSE
"12073",3346467,1,"MP",49,"rodder",1,9,6,5,49,0,1,FALSE,FALSE,FALSE
"12074",3346467,1,"MP",51,"forem",1,9,7,5,51,1,1,FALSE,FALSE,FALSE
"12075",3346467,1,"MP",53,"reebin",1,9,9,4,53,0,1,FALSE,FALSE,FALSE
"12076",3346467,1,"MP",55,"heco",1,5,5,5,55,1,1,FALSE,FALSE,FALSE
"12077",3346467,1,"MP",61,"raymive",1,9,7,3,61,0,1,FALSE,FALSE,FALSE
"12078",3346467,1,"MP",62,"ceakie",1,7,7,5,62,0,1,FALSE,FALSE,FALSE
"12079",3346467,1,"MP",64,"coctee",1,7,9,5,64,0,1,FALSE,FALSE,FALSE
"12080",3346467,1,"MP",67,"lopel",0,6,9,5,67,0,1,FALSE,FALSE,FALSE
"12081",3348534,1,"MM",2,"cavy",0,4,5,8,2,0,5,FALSE,FALSE,FALSE
"12082",3348534,1,"MM",3,"perste",1,3,1,4,3,0,5,FALSE,FALSE,FALSE
"12083",3348534,1,"MM",5,"muden",1,5,5,5,5,1,5,FALSE,FALSE,FALSE
"12084",3348534,1,"MM",9,"pidekin",1,5,5,5,9,0,5,FALSE,FALSE,FALSE
"12085",3348534,1,"MM",20,"bipin",0,5,5,5,20,0,5,FALSE,FALSE,FALSE
"12086",3348534,1,"MM",24,"fofry",1,5,5,5,24,1,5,FALSE,FALSE,FALSE
"12087",3348534,1,"MM",25,"ruter",1,5,5,5,25,1,5,FALSE,FALSE,FALSE
"12088",3348534,1,"MM",30,"fupon",1,5,5,7,30,0,5,FALSE,FALSE,FALSE
"12089",3348534,1,"MM",36,"tuyete",1,6,6,6,36,0,4,FALSE,FALSE,FALSE
"12090",3348534,1,"MM",37,"fucend",1,5,5,5,37,0,5,FALSE,FALSE,FALSE
"12091",3348534,1,"MM",41,"haddan",1,5,5,5,41,1,5,FALSE,FALSE,FALSE
"12092",3348534,1,"MM",43,"pendee",1,5,5,5,43,0,5,FALSE,FALSE,FALSE
"12093",3348534,1,"MM",45,"tanay",1,4,3,5,45,0,5,FALSE,FALSE,FALSE
"12094",3348534,1,"MM",46,"mumic",1,5,5,5,46,0,4,FALSE,FALSE,FALSE
"12095",3348534,1,"MM",50,"saper",1,5,5,5,50,1,6,FALSE,FALSE,FALSE
"12096",3348534,1,"MM",54,"meapon",1,5,5,5,54,1,5,FALSE,FALSE,FALSE
"12097",3348534,1,"MM",56,"counger",1,5,5,5,56,0,4,FALSE,FALSE,FALSE
"12098",3348534,1,"MM",59,"hapel",0,5,5,5,59,1,5,FALSE,FALSE,FALSE
"12099",3348534,1,"MM",63,"bemble",0,5,5,5,63,0,5,FALSE,FALSE,FALSE
"12100",3348534,1,"MM",65,"miggir",1,5,5,5,65,0,5,FALSE,FALSE,FALSE
"12101",3348534,1,"MP",1,"winpen",1,5,5,5,1,0,5,FALSE,FALSE,FALSE
"12102",3348534,1,"MP",4,"domine",1,5,5,5,4,0,5,FALSE,FALSE,FALSE
"12103",3348534,1,"MP",7,"mizar",1,5,5,5,7,0,5,FALSE,FALSE,FALSE
"12104",3348534,1,"MP",14,"oser",0,5,5,5,14,0,5,FALSE,FALSE,FALSE
"12105",3348534,1,"MP",19,"furets",1,6,5,7,19,1,5,FALSE,FALSE,FALSE
"12106",3348534,1,"MP",23,"peney",0,5,5,5,23,0,5,FALSE,FALSE,FALSE
"12107",3348534,1,"MP",27,"teson",1,4,5,5,27,0,5,FALSE,FALSE,FALSE
"12108",3348534,1,"MP",32,"goler",1,3,2,4,32,0,5,FALSE,FALSE,FALSE
"12109",3348534,1,"MP",34,"lonay",0,5,5,9,34,0,5,FALSE,FALSE,FALSE
"12110",3348534,1,"MP",39,"bovy",1,5,5,5,39,0,5,FALSE,FALSE,FALSE
"12111",3348534,1,"MP",47,"vazan",1,5,5,5,47,1,5,FALSE,FALSE,FALSE
"12112",3348534,1,"MP",48,"cyche",1,5,5,5,48,1,5,FALSE,FALSE,FALSE
"12113",3348534,1,"MP",49,"rodder",1,9,5,9,49,1,5,FALSE,FALSE,FALSE
"12114",3348534,1,"MP",51,"forem",1,5,5,5,51,0,5,FALSE,FALSE,FALSE
"12115",3348534,1,"MP",53,"reebin",1,5,5,5,53,0,5,FALSE,FALSE,FALSE
"12116",3348534,1,"MP",55,"heco",1,5,5,5,55,1,5,FALSE,FALSE,FALSE
"12117",3348534,1,"MP",61,"raymive",1,5,5,5,61,0,5,FALSE,FALSE,FALSE
"12118",3348534,1,"MP",62,"ceakie",1,5,5,5,62,0,5,FALSE,FALSE,FALSE
"12119",3348534,1,"MP",64,"coctee",1,5,5,5,64,1,5,FALSE,FALSE,FALSE
"12120",3348534,1,"MP",67,"lopel",1,5,5,5,67,0,5,FALSE,FALSE,FALSE
"12121",3349345,1,"MM",2,"cavy",1,6,6,6,2,1,5,FALSE,FALSE,FALSE
"12122",3349345,1,"MM",3,"perste",0,6,6,6,3,1,5,FALSE,FALSE,FALSE
"12123",3349345,1,"MM",5,"muden",1,7,6,5,5,1,5,FALSE,FALSE,FALSE
"12124",3349345,1,"MM",9,"pidekin",1,7,6,6,9,1,6,FALSE,FALSE,FALSE
"12125",3349345,1,"MM",20,"bipin",1,7,6,6,20,0,5,FALSE,FALSE,FALSE
"12126",3349345,1,"MM",24,"fofry",1,7,6,6,24,1,5,FALSE,FALSE,FALSE
"12127",3349345,1,"MM",25,"ruter",0,5,6,6,25,1,5,FALSE,FALSE,FALSE
"12128",3349345,1,"MM",30,"fupon",0,7,6,6,30,0,4,FALSE,FALSE,FALSE
"12129",3349345,1,"MM",36,"tuyete",1,7,6,6,36,1,5,FALSE,FALSE,FALSE
"12130",3349345,1,"MM",37,"fucend",1,7,6,6,37,1,5,FALSE,FALSE,FALSE
"12131",3349345,1,"MM",41,"haddan",1,6,6,6,41,1,5,FALSE,FALSE,FALSE
"12132",3349345,1,"MM",43,"pendee",1,6,6,6,43,1,5,FALSE,FALSE,FALSE
"12133",3349345,1,"MM",45,"tanay",1,6,6,6,45,0,5,FALSE,FALSE,FALSE
"12134",3349345,1,"MM",46,"mumic",0,6,6,6,46,1,5,FALSE,FALSE,FALSE
"12135",3349345,1,"MM",50,"saper",0,6,6,6,50,1,5,FALSE,FALSE,FALSE
"12136",3349345,1,"MM",54,"meapon",0,7,6,6,54,1,5,FALSE,FALSE,FALSE
"12137",3349345,1,"MM",56,"counger",0,5,6,6,56,0,5,FALSE,FALSE,FALSE
"12138",3349345,1,"MM",59,"hapel",0,6,6,6,59,1,5,FALSE,FALSE,FALSE
"12139",3349345,1,"MM",63,"bemble",0,7,6,6,63,0,5,FALSE,FALSE,FALSE
"12140",3349345,1,"MM",65,"miggir",1,5,6,6,65,1,5,FALSE,FALSE,FALSE
"12141",3349345,1,"MP",1,"winpen",1,8,6,6,1,0,5,FALSE,FALSE,FALSE
"12142",3349345,1,"MP",4,"domine",0,5,6,6,4,0,5,FALSE,FALSE,FALSE
"12143",3349345,1,"MP",7,"mizar",1,7,6,6,7,1,5,FALSE,FALSE,FALSE
"12144",3349345,1,"MP",14,"oser",1,6,6,6,14,1,5,FALSE,FALSE,FALSE
"12145",3349345,1,"MP",19,"furets",1,6,6,6,19,0,5,FALSE,FALSE,FALSE
"12146",3349345,1,"MP",23,"peney",0,6,6,6,23,0,5,FALSE,FALSE,FALSE
"12147",3349345,1,"MP",27,"teson",0,6,6,6,27,1,5,FALSE,FALSE,FALSE
"12148",3349345,1,"MP",32,"goler",1,7,6,6,32,0,5,FALSE,FALSE,FALSE
"12149",3349345,1,"MP",34,"lonay",0,6,6,6,34,0,6,FALSE,FALSE,FALSE
"12150",3349345,1,"MP",39,"bovy",0,6,6,6,39,0,6,FALSE,FALSE,FALSE
"12151",3349345,1,"MP",47,"vazan",0,6,6,6,47,0,5,FALSE,FALSE,FALSE
"12152",3349345,1,"MP",48,"cyche",1,8,6,6,48,0,5,FALSE,FALSE,FALSE
"12153",3349345,1,"MP",49,"rodder",1,6,6,6,49,1,5,FALSE,FALSE,FALSE
"12154",3349345,1,"MP",51,"forem",1,8,6,6,51,0,5,FALSE,FALSE,FALSE
"12155",3349345,1,"MP",53,"reebin",0,6,6,6,53,0,5,FALSE,FALSE,FALSE
"12156",3349345,1,"MP",55,"heco",0,6,6,6,55,0,5,FALSE,FALSE,FALSE
"12157",3349345,1,"MP",61,"raymive",0,7,6,6,61,0,5,FALSE,FALSE,FALSE
"12158",3349345,1,"MP",62,"ceakie",1,8,6,6,62,0,4,FALSE,FALSE,FALSE
"12159",3349345,1,"MP",64,"coctee",1,6,6,6,64,0,5,FALSE,FALSE,FALSE
"12160",3349345,1,"MP",67,"lopel",0,6,6,6,67,0,5,FALSE,FALSE,FALSE
"12161",3355501,2,"MM",1,"winpen",1,7,7,7,NA,NA,NA,FALSE,FALSE,FALSE
"12162",3355501,2,"MM",4,"domine",1,7,6,6,NA,NA,NA,FALSE,FALSE,FALSE
"12163",3355501,2,"MM",7,"mizar",0,5,7,7,NA,NA,NA,FALSE,FALSE,FALSE
"12164",3355501,2,"MM",14,"oser",0,7,7,5,NA,NA,NA,FALSE,FALSE,FALSE
"12165",3355501,2,"MM",19,"furets",1,7,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12166",3355501,2,"MM",23,"peney",1,6,6,6,NA,NA,NA,FALSE,FALSE,FALSE
"12167",3355501,2,"MM",27,"teson",1,5,4,7,NA,NA,NA,FALSE,FALSE,FALSE
"12168",3355501,2,"MM",32,"goler",1,6,7,7,NA,NA,NA,FALSE,FALSE,FALSE
"12169",3355501,2,"MM",34,"lonay",1,7,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12170",3355501,2,"MM",39,"bovy",0,7,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12171",3355501,2,"MM",47,"vazan",1,7,7,5,NA,NA,NA,FALSE,FALSE,FALSE
"12172",3355501,2,"MM",48,"cyche",1,7,7,5,NA,NA,NA,FALSE,FALSE,FALSE
"12173",3355501,2,"MM",49,"rodder",0,7,7,5,NA,NA,NA,FALSE,FALSE,FALSE
"12174",3355501,2,"MM",51,"forem",1,6,5,7,NA,NA,NA,FALSE,FALSE,FALSE
"12175",3355501,2,"MM",53,"reebin",1,6,5,5,NA,NA,NA,FALSE,FALSE,FALSE
"12176",3355501,2,"MM",55,"heco",1,7,5,6,NA,NA,NA,FALSE,FALSE,FALSE
"12177",3355501,2,"MM",61,"raymive",1,7,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12178",3355501,2,"MM",62,"ceakie",0,6,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12179",3355501,2,"MM",64,"coctee",1,7,6,5,NA,NA,NA,FALSE,FALSE,FALSE
"12180",3355501,2,"MM",67,"lopel",0,7,5,7,NA,NA,NA,FALSE,FALSE,FALSE
"12181",3355501,2,"MP",2,"cavy",1,5,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12182",3355501,2,"MP",3,"perste",0,7,7,5,NA,NA,NA,FALSE,FALSE,FALSE
"12183",3355501,2,"MP",5,"muden",1,7,6,6,NA,NA,NA,FALSE,FALSE,FALSE
"12184",3355501,2,"MP",9,"pidekin",0,7,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12185",3355501,2,"MP",20,"bipin",1,7,7,7,NA,NA,NA,FALSE,FALSE,FALSE
"12186",3355501,2,"MP",24,"fofry",1,7,6,5,NA,NA,NA,FALSE,FALSE,FALSE
"12187",3355501,2,"MP",25,"ruter",1,7,4,7,NA,NA,NA,FALSE,FALSE,FALSE
"12188",3355501,2,"MP",30,"fupon",1,7,5,7,NA,NA,NA,FALSE,FALSE,FALSE
"12189",3355501,2,"MP",36,"tuyete",1,7,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12190",3355501,2,"MP",37,"fucend",1,8,5,7,NA,NA,NA,FALSE,FALSE,FALSE
"12191",3355501,2,"MP",41,"haddan",0,6,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12192",3355501,2,"MP",43,"pendee",1,6,6,7,NA,NA,NA,FALSE,FALSE,FALSE
"12193",3355501,2,"MP",45,"tanay",0,7,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12194",3355501,2,"MP",46,"mumic",0,6,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12195",3355501,2,"MP",50,"saper",0,6,6,5,NA,NA,NA,FALSE,FALSE,FALSE
"12196",3355501,2,"MP",54,"meapon",1,7,7,7,NA,NA,NA,FALSE,FALSE,FALSE
"12197",3355501,2,"MP",56,"counger",1,7,5,7,NA,NA,NA,FALSE,FALSE,FALSE
"12198",3355501,2,"MP",59,"hapel",1,7,7,6,NA,NA,NA,FALSE,FALSE,FALSE
"12199",3355501,2,"MP",63,"bemble",0,6,4,7,NA,NA,NA,FALSE,FALSE,FALSE
"12200",3355501,2,"MP",65,"miggir",1,7,6,6,NA,NA,NA,FALSE,FALSE,FALSE
"12201",3388693,1,"MM",2,"cavy",1,5,6,7,2,1,1,FALSE,FALSE,FALSE
"12202",3388693,1,"MM",3,"perste",1,9,6,9,3,0,2,FALSE,FALSE,FALSE
"12203",3388693,1,"MM",5,"muden",1,9,6,9,5,1,1,FALSE,FALSE,FALSE
"12204",3388693,1,"MM",9,"pidekin",1,8,5,5,9,0,1,FALSE,FALSE,FALSE
"12205",3388693,1,"MM",20,"bipin",1,9,6,9,20,0,2,FALSE,FALSE,FALSE
"12206",3388693,1,"MM",24,"fofry",1,9,6,9,24,0,1,FALSE,FALSE,FALSE
"12207",3388693,1,"MM",25,"ruter",0,9,6,9,25,1,7,FALSE,FALSE,FALSE
"12208",3388693,1,"MM",30,"fupon",1,9,6,7,30,0,3,FALSE,FALSE,FALSE
"12209",3388693,1,"MM",36,"tuyete",1,7,6,7,36,0,1,FALSE,FALSE,FALSE
"12210",3388693,1,"MM",37,"fucend",1,6,6,7,37,0,5,FALSE,FALSE,FALSE
"12211",3388693,1,"MM",41,"haddan",1,8,7,8,41,0,2,FALSE,FALSE,FALSE
"12212",3388693,1,"MM",43,"pendee",1,8,6,9,43,0,1,FALSE,FALSE,FALSE
"12213",3388693,1,"MM",45,"tanay",1,9,6,9,45,0,1,FALSE,FALSE,FALSE
"12214",3388693,1,"MM",46,"mumic",1,7,7,7,46,0,5,FALSE,FALSE,FALSE
"12215",3388693,1,"MM",50,"saper",1,7,7,7,50,1,6,FALSE,FALSE,FALSE
"12216",3388693,1,"MM",54,"meapon",1,9,6,9,54,1,5,FALSE,FALSE,FALSE
"12217",3388693,1,"MM",56,"counger",1,6,6,6,56,0,1,FALSE,FALSE,FALSE
"12218",3388693,1,"MM",59,"hapel",0,9,6,9,59,0,2,FALSE,FALSE,FALSE
"12219",3388693,1,"MM",63,"bemble",1,6,7,6,63,0,3,FALSE,FALSE,FALSE
"12220",3388693,1,"MM",65,"miggir",1,6,5,6,65,1,2,FALSE,FALSE,FALSE
"12221",3388693,1,"MP",1,"winpen",1,9,6,9,1,0,1,FALSE,FALSE,FALSE
"12222",3388693,1,"MP",4,"domine",1,9,7,8,4,0,1,FALSE,FALSE,FALSE
"12223",3388693,1,"MP",7,"mizar",1,9,6,9,7,0,1,FALSE,FALSE,FALSE
"12224",3388693,1,"MP",14,"oser",1,9,5,8,14,0,2,FALSE,FALSE,FALSE
